duration,vowel_group,age,gender,accent
0.03,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.5,central,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.18,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.18,back,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.17,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
1.09,front,thirties,male_masculine,no_info
0.4,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.058,back,thirties,male_masculine,no_info
0.17,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.15,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.21,central,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.2,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.15,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
1.183,central,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.18,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.11,central,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.11,central,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.86,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.24,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.14,back,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.25,central,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.23,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.19,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
1.49,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.25,back,no_info,no_info,no_info
1.33,central,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.3,central,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.14,front,no_info,no_info,no_info
0.15,central,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.12,central,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.12,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.25,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
1.018,back,no_info,no_info,no_info
0.28,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.14,central,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.3,back,no_info,no_info,no_info
0.29,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.34,central,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
1.154,central,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.23,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.11,central,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.11,front,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.12,central,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
1.376,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.08,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.15,front,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.11,front,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.14,central,thirties,male_masculine,no_info
0.14,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.2,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.14,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.25,back,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.29,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.18,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.18,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
