combined_len,age,gender,accent
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.21,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.41,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.18,no_info,no_info,no_info
1.642,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.13,no_info,no_info,no_info
1.61,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.75,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.26,no_info,no_info,no_info
1.802,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.22,no_info,no_info,no_info
1.54,no_info,no_info,no_info
0.44,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
1.48,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.39,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.752,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.562,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.51,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.38,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
1.4,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
1.61,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
1.58,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.12,no_info,no_info,no_info
1.362,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.17,no_info,no_info,no_info
1.11,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.69,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
1.47,no_info,no_info,no_info
0.45,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.83,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.35,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.55,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.17,no_info,no_info,no_info
1.09,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
1.862,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.77,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.15,no_info,no_info,no_info
2.322,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.23,no_info,no_info,no_info
1.382,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.7,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
2.62,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.47,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
1.68,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.87,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.79,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.1,no_info,no_info,no_info
1.642,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.45,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.45,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.94,no_info,no_info,no_info
0.48,no_info,no_info,no_info
0.17,no_info,no_info,no_info
1.68,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.39,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.46,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.36,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.41,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.39,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.39,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.75,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.868,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.36,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
