duration,consonant_group,age,gender,accent
0.14,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.16,stops,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
1.054,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.26,fricatives,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.14,stops,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.13,approximants,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.05,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.21,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
1.128,approximants,thirties,male_masculine,no_info
0.11,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.11,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.824,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.13,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.12,nasals,thirties,male_masculine,no_info
0.29,other,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.13,other,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.34,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.2,approximants,thirties,male_masculine,no_info
0.12,approximants,thirties,male_masculine,no_info
0.13,nasals,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.11,other,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.05,fricatives,thirties,male_masculine,no_info
0.55,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.04,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.05,fricatives,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.22,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,other,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.86,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.13,nasals,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.24,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.13,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
1.046,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.03,fricatives,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.17,fricatives,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.767,fricatives,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.12,other,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.19,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.2,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.16,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.63,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.12,nasals,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.13,other,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.15,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.05,fricatives,thirties,male_masculine,no_info
1.25,fricatives,thirties,male_masculine,no_info
1.28,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.16,fricatives,thirties,male_masculine,no_info
0.34,nasals,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.21,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.17,fricatives,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.13,fricatives,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.04,fricatives,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
1.276,approximants,thirties,male_masculine,no_info
0.16,approximants,thirties,male_masculine,no_info
